date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:25:52	2843/2843	---M--	200	added ('OK')	image/png	etag:W/%224c0c-5b86ae96bbe15%22	https://www.pluralsight.com/content/pluralsight/en/global/modals0/pilot/jcr:content/main/generic_block/parsys/column_control/column-parsys-1/column_control/column-parsys-3/image/image-res.img.a1c68cbb-384b-463e-a608-0f8aae05a57b.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/global/modals0/pilot/jcr_content/main/generic_block/parsys/column_control/column-parsys-1/column_control/column-parsys-3/image/image-res.img.a1c68cbb-384b-463e-a608-0f	(from https://www.pluralsight.com/pricing/skills)
06:25:53	33318/33318	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:25:52%20GMT	https://www.pluralsight.com/product/pilot-request/thank-you	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pilot-request/thank-you.html	(from https://www.pluralsight.com/pricing/skills)
06:25:53	3748/3748	---M--	200	added ('OK')	image/png	etag:W/%22523b-5b86ae95cc600%22	https://www.pluralsight.com/content/pluralsight/en/global/modals0/pilot/jcr:content/main/generic_block/parsys/column_control/column-parsys-1/column_control/column-parsys-1/image/image-res.img.09eb501c-0ad8-43cd-b569-66f272230a97.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/global/modals0/pilot/jcr_content/main/generic_block/parsys/column_control/column-parsys-1/column_control/column-parsys-1/image/image-res.img.09eb501c-0ad8-43cd-b569-66	(from https://www.pluralsight.com/pricing/skills)
06:25:53	1553/1553	---M--	200	added ('OK')	image/png	etag:W/%22611-5b86be0a1deeb%22	https://www.pluralsight.com/content/dam/pluralsight2/product/business_platform/pilot_checkbox@2x.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/business_platform/pilot_checkbox@2x.png	(from https://www.pluralsight.com/pricing/skills)
06:25:55	28172/28172	---M--	200	added ('OK')	image/jpeg	etag:%22118d0-5b86ae185d16b%22	https://www.pluralsight.com/content/pluralsight/en/pricing/skills/jcr:content/main/generic_block/parsys/generic_block_copy/image-res.img.0236bcec-675e-44df-afe8-f414461fa8be.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/pricing/skills/jcr_content/main/generic_block/parsys/generic_block_copy/image-res.img.0236bcec-675e-44df-afe8-f414461fa8be.jpg	(from https://www.pluralsight.com/pricing/skills)
06:25:55	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:25:55%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow)
06:25:56	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:25:56%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow)
06:25:57	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:25:57%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow)
06:25:59	82932/82932	---M--	200	added ('OK')	image/jpeg	etag:W/%22143f4-5b86be0ee687f%22	https://www.pluralsight.com/content/dam/pluralsight2/landing-pages/gitprime/hero-gp-landing.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/landing-pages/gitprime/hero-gp-landing.jpg	(from https://www.pluralsight.com/product/flow)
06:25:59	1127/1127	---M--	200	added ('OK')	image/png	etag:W/%22467-5b86be0fcfb76%22	https://www.pluralsight.com/content/dam/pluralsight2/homepage/logo-flow-mini.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/homepage/logo-flow-mini.png	(from https://www.pluralsight.com/product/flow)
06:26:01	116234/116234	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:00%20GMT	https://www.pluralsight.com/product/flow/code	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/flow/code.html	(from https://www.pluralsight.com/product/flow)
06:26:02	101951/101951	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:01%20GMT	https://www.pluralsight.com/product/flow/review	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/flow/review.html	(from https://www.pluralsight.com/product/flow)
06:26:03	96822/96822	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:02%20GMT	https://www.pluralsight.com/product/flow/collaboration	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/flow/collaboration.html	(from https://www.pluralsight.com/product/flow)
06:26:04	70890/70890	---M--	200	added ('OK')	image/jpeg	etag:W/%22114ea-5b86be139f8e4%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-code.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-code.jpg	(from https://www.pluralsight.com/product/flow)
06:26:05	122325/122325	---M--	200	added ('OK')	image/jpeg	etag:%221ddd5-5b86bd665fe72%22	https://www.pluralsight.com/content/pluralsight/en/product/flow/jcr:content/main/generic_block_1938993852/parsys/generic_block_119848/image-res.img.a472a702-4288-45e9-8c57-399ea3c9fa8e.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/product/flow/jcr_content/main/generic_block_1938993852/parsys/generic_block_119848/image-res.img.a472a702-4288-45e9-8c57-399ea3c9fa8e.jpg	(from https://www.pluralsight.com/product/flow)
06:26:06	81887/81887	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:05%20GMT	https://www.pluralsight.com/customer-stories/business/dealer-socket	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories/business/dealer-socket.html	(from https://www.pluralsight.com/product/flow)
06:26:06	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:06%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/managers)
06:26:07	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:07%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/managers)
06:26:08	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:08%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/managers)
06:26:10	144196/144196	---M--	200	added ('OK')	image/jpeg	etag:W/%2223344-5b86be1971922%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/heromanagers.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/heromanagers.jpg	(from https://www.pluralsight.com/product/flow/managers)
06:26:10	73396/73396	---M--	200	added ('OK')	image/jpeg	etag:W/%2211eb4-5b86be1a5904f%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/managers-paulo.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/managers-paulo.jpg	(from https://www.pluralsight.com/product/flow/managers)
06:26:12	111361/111361	---M--	200	added ('OK')	image/jpeg	etag:W/%221b301-5b86be1b575e0%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-managers.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-managers.jpg	(from https://www.pluralsight.com/product/flow/managers)
06:26:13	122325/122325	---M--	200	added ('OK')	image/jpeg	etag:W/%221ddd5-5b86be1c377d6%22	https://www.pluralsight.com/content/pluralsight/en/product/flow/managers/jcr:content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.16de04fe-7a34-4e79-a3ca-4dbc5b7c207b.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/product/flow/managers/jcr_content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.16de04fe-7a34-4e79-a3ca-4dbc5b7c207b.jpg	(from https://www.pluralsight.com/product/flow/managers)
06:26:14	76616/76616	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:13%20GMT	https://www.pluralsight.com/customer-stories/business/adext	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories/business/adext.html	(from https://www.pluralsight.com/product/flow/managers)
06:26:14	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:14%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/engineers)
06:26:15	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:15%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/engineers)
06:26:16	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:16%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/engineers)
06:26:18	106076/106076	---M--	200	added ('OK')	image/jpeg	etag:W/%2219e5c-5b86be210e449%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/heroengineers.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/heroengineers.jpg	(from https://www.pluralsight.com/product/flow/engineers)
06:26:19	91174/91174	---M--	200	added ('OK')	image/jpeg	etag:W/%2216426-5b86be227a204%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-soft-eng.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-soft-eng.jpg	(from https://www.pluralsight.com/product/flow/engineers)
06:26:20	122325/122325	---M--	200	added ('OK')	image/jpeg	etag:W/%221ddd5-5b86be2442a6f%22	https://www.pluralsight.com/content/pluralsight/en/product/flow/engineers/jcr:content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.5257ad2c-58b4-4ee5-aea1-26b154675a4a.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/product/flow/engineers/jcr_content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.5257ad2c-58b4-4ee5-aea1-26b154675a4a.jpg	(from https://www.pluralsight.com/product/flow/engineers)
06:26:21	76064/76064	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:21%20GMT	https://www.pluralsight.com/customer-stories/business/storyblocks	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories/business/storyblocks.html	(from https://www.pluralsight.com/product/flow/engineers)
06:26:21	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:21%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:22	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:22%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:23	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:23%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:25	205352/205352	---M--	200	added ('OK')	image/jpeg	etag:W/%2232228-5b86be27b0d69%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/heropleaders.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/heropleaders.jpg	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:26	111290/111290	---M--	200	added ('OK')	image/jpeg	etag:W/%221b2ba-5b86be289db14%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-review.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-review.jpg	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:27	122325/122325	---M--	200	added ('OK')	image/jpeg	etag:W/%221ddd5-5b86be298f48e%22	https://www.pluralsight.com/content/pluralsight/en/product/flow/product-leaders/jcr:content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.2852bf04-466a-41b8-b740-c7eadcf7c13d.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/product/flow/product-leaders/jcr_content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.2852bf04-466a-41b8-b740-c7eadcf7c13d.jpg	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:28	81221/81221	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:27%20GMT	https://www.pluralsight.com/customer-stories/business/cloudhealth	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories/business/cloudhealth.html	(from https://www.pluralsight.com/product/flow/product-leaders)
06:26:28	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:28%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/executives)
06:26:29	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:29%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/executives)
06:26:30	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:30%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/product/flow/executives)
06:26:32	455931/455931	---M--	200	added ('OK')	image/jpeg	etag:W/%226f4fb-5b86be2f61c5f%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/heroexec.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/heroexec.jpg	(from https://www.pluralsight.com/product/flow/executives)
06:26:32	90289/90289	---M--	200	added ('OK')	image/jpeg	etag:W/%22160b1-5b86be2f9e35f%22	https://www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-executives.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/product/v2/flow-bg-cs-executives.jpg	(from https://www.pluralsight.com/product/flow/executives)
06:26:34	122325/122325	---M--	200	added ('OK')	image/jpeg	etag:W/%221ddd5-5b86be303eb8e%22	https://www.pluralsight.com/content/pluralsight/en/product/flow/executives/jcr:content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.68050ddc-304d-4db9-9d66-0c8f89f7bd1c.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/product/flow/executives/jcr_content/main/generic_block_193899/parsys/generic_block_119848/image-res.img.68050ddc-304d-4db9-9d66-0c8f89f7bd1c.jpg	(from https://www.pluralsight.com/product/flow/executives)
06:26:35	76563/76563	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:34%20GMT	https://www.pluralsight.com/customer-stories/business/homie	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories/business/homie.html	(from https://www.pluralsight.com/product/flow/executives)
06:26:35	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:35%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/pricing/flow)
06:26:36	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:36%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/pricing/flow)
06:26:38	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:37%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/pricing/flow)
06:26:38	4265/4265	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:26:38%20GMT	https://www.pluralsight.com/cdn-cgi/l/email-protection	/home/long/Desktop/tyxoa4/www.pluralsight.com/cdn-cgi/l/email-protection.html	(from https://www.pluralsight.com/pricing/flow)
06:26:40	122325/122325	---M--	200	added ('OK')	image/jpeg	etag:W/%221ddd5-5b86be35fb3cf%22	https://www.pluralsight.com/content/pluralsight/en/pricing/flow/jcr:content/main/generic_block_119848/image-res.img.5ef5b31d-6c6e-40e6-9533-3a626c0d0f5f.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/pricing/flow/jcr_content/main/generic_block_119848/image-res.img.5ef5b31d-6c6e-40e6-9533-3a626c0d0f5f.jpg	(from https://www.pluralsight.com/pricing/flow)
06:26:40	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff4acca-4d7%22	https://www.pluralsight.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/long/Desktop/tyxoa4/www.pluralsight.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.pluralsight.com/pricing/flow)
06:26:41	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:41%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/software-development)
06:26:42	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:26:42%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/software-development)
